"Range Life|Crooked Rain, Crooked Rain: LA's Desert Origins","2","17578","Range Life","Pavement","Pavement","Crooked Rain, Crooked Rain: LA's Desert Origins","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Crooked Rain, Crooked Rain LA's Desert Origins\09 Range Life.mp3"
"Lady Godiva's Operation|White Light/White Heat","2","27770","Lady Godiva's Operation","The Velvet Underground","The Velvet Underground","White Light/White Heat","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\White LightWhite Heat\03 - Lady Godiva's Operation.mp3"
"Lady Godiva's Operation|White Light/White Heat","2","27772","Lady Godiva's Operation","The Velvet Underground","The Velvet Underground","White Light/White Heat","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\White LightWhite Heat\03 Lady Godiva's Operation.mp3"
"Meanwhile Back In The City|Freaked Out And Small","2","20600","Meanwhile Back In The City","Presidents Of The United States Of America",,"Freaked Out And Small","P:\FANTOM HDS721010CLA332\Media\Music\Presidents Of The United States Of America\Freaked Out And Small\10-Meanwhile Back In The City.mp3"
"Meanwhile Back In The City|Freaked Out And Small","2","26364","Meanwhile Back In The City","The Presidents Of The United States Of America",,"Freaked Out And Small","P:\FANTOM HDS721010CLA332\Media\Music\The Presidents Of The United States Of America\Freaked Out And Small\19-Meanwhile Back In The City.mp3"
"In the Kitchen|Jimmy Stewart 2007","2","28772","In the Kitchen","Umphrey's McGee","Umphrey's McGee","Jimmy Stewart 2007","P:\FANTOM HDS721010CLA332\Media\Music\Umphrey's McGee\Jimmy Stewart 2007\Umphrey's McGee-Jimmy Stewart 2007-16-In the Kitchen.mp3"
"In the Kitchen|Jimmy Stewart 2007","2","28778","In the Kitchen","Umphrey's McGee","Umphrey's McGee","Jimmy Stewart 2007","P:\FANTOM HDS721010CLA332\Media\Music\Umphrey's McGee\Jimmy Stewart 2007\Umphrey's McGee-Jimmy Stewart 2007-19-In the Kitchen.mp3"
"Sweet Jane|Loaded","2","27436","Sweet Jane","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\1-02 Sweet Jane.mp3"
"Sweet Jane|Loaded","2","27468","Sweet Jane","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\2-02 Sweet Jane (Early Version).mp3"
"St. Stephen>|Dave's Picks Vol.6","2","37128","St. Stephen>","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\06 - St. Stephen.mp3"
"St. Stephen>|Dave's Picks Vol.6","2","37140","St. Stephen>","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\08 - St. Stephen.mp3"
"Swing '42|Great American String Band","2","37694","Swing '42","Great American String Band",,"Great American String Band","P:\FANTOM HDS721010CLA332\Media\Music\Great American String Band\Great American String Band\06 - Swing '42.mp3"
"Swing '42|Great American String Band","2","37704","Swing '42","Great American String Band",,"Great American String Band","P:\FANTOM HDS721010CLA332\Media\Music\Great American String Band\Great American String Band\09 - Swing '42.mp3"
"You Keep Me Hangin' On|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30778","You Keep Me Hangin' On","The Supremes","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-339 You Keep Me Hangin' On 2.mp3"
"You Keep Me Hangin' On|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30780","You Keep Me Hangin' On","The Supremes","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-339 You Keep Me Hangin' On.mp3"
"Gone but Not Forgotten|Del and the Boys","2","7102","Gone but Not Forgotten","The Del McCoury Band","Del McCoury","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\Del Mccoury\Del and the Boys\08 - Gone but Not Forgotten.mp3"
"Gone but Not Forgotten|Del and the Boys","2","24962","Gone but Not Forgotten","The Del McCoury Band","The Del McCoury Band","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\The Del McCoury Band\Del and the Boys\The Del McCoury Band-Del and the Boys-08-Gone but Not Forgotten.mp3"
"Help->Slipknot->Franklins|30 Days of Dead","2","9452","Help->Slipknot->Franklins","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\helpslipfranklins.mp3"
"Help->Slipknot->Franklins|30 Days of Dead","2","25718","Help->Slipknot->Franklins","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\helpslipfranklins.mp3"
"Epistrophy|The Complete Blue Note Recordings","2","28310","Epistrophy","Thelonious Monk","Thelonious Monk","The Complete Blue Note Recordings","P:\FANTOM HDS721010CLA332\Media\Music\Thelonious Monk\The Complete Blue Note Recordings\05 - Epistrophy.mp3"
"Epistrophy|The Complete Blue Note Recordings","2","28326","Epistrophy","Thelonious Monk","Thelonious Monk","The Complete Blue Note Recordings","P:\FANTOM HDS721010CLA332\Media\Music\Thelonious Monk\The Complete Blue Note Recordings\07 - Epistrophy.mp3"
"White Light/White Heat|White Light/White Heat","2","27762","White Light/White Heat","The Velvet Underground","The Velvet Underground","White Light/White Heat","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\White LightWhite Heat\01 - White Light-White Heat.mp3"
"White Light/White Heat|White Light/White Heat","2","27764","White Light/White Heat","The Velvet Underground","The Velvet Underground","White Light/White Heat","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\White LightWhite Heat\01 White Light_White Heat.mp3"
"Learnin' the Blues|Del and the Boys","2","7090","Learnin' the Blues","The Del McCoury Band","Del McCoury","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\Del Mccoury\Del and the Boys\02 - Learnin' the Blues.mp3"
"Learnin' the Blues|Del and the Boys","2","24950","Learnin' the Blues","The Del McCoury Band","The Del McCoury Band","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\The Del McCoury Band\Del and the Boys\The Del McCoury Band-Del and the Boys-02-Learnin' the Blues.mp3"
"So Many Roads|30 Days of Dead","2","9476","So Many Roads","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\somanyroads.mp3"
"So Many Roads|30 Days of Dead","2","25742","So Many Roads","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\somanyroads.mp3"
"Wipeout|Live Phish, Volume 06","2","18710","Wipeout","Phish","Phish","Live Phish, Volume 06","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 06\05 Wipeout.mp3"
"Wipeout|Live Phish, Volume 06","2","18722","Wipeout","Phish","Phish","Live Phish, Volume 06","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 06\07 Wipeout 1.mp3"
"Kenny's Sound (alternative take)|Blue Bash!","2","15812","Kenny's Sound (alternative take)","Kenny Burrell & Jimmy Smith","Kenny Burrell & Jimmy Smith","Blue Bash!","P:\FANTOM HDS721010CLA332\Media\Music\Kenny Burrell & Jimmy Smith\Blue Bash!\Jimmy Smith with Kenny Burrell - Blue Bash! - 11 - Kenny's Sound (Alt. Take 1).mp3"
"Kenny's Sound (alternative take)|Blue Bash!","2","15818","Kenny's Sound (alternative take)","Kenny Burrell & Jimmy Smith","Kenny Burrell & Jimmy Smith","Blue Bash!","P:\FANTOM HDS721010CLA332\Media\Music\Kenny Burrell & Jimmy Smith\Blue Bash!\Jimmy Smith with Kenny Burrell - Blue Bash! - 14 - Kenny's Sound (Alt. Take 2).mp3"
"Maybe I'm Amazed|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30774","Maybe I'm Amazed","Paul Mccartney","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-338 Maybe I'm Amazed 2.mp3"
"Maybe I'm Amazed|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30776","Maybe I'm Amazed","Paul Mccartney","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-338 Maybe I'm Amazed.mp3"
"Mason's Children|Dave's Picks Vol.6","2","37102","Mason's Children","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\02 - Mason's Children.mp3"
"Mason's Children|Dave's Picks Vol.6","2","37142","Mason's Children","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\09 - Mason's Children.mp3"
"I Am a Man of Constant Sorrow|O Brother Where Art Thou","2","29840","I Am a Man of Constant Sorrow","Norman Blake","Various Artists","O Brother Where Art Thou","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\O Brother Where Art Thou\07 - I Am A Man Of Constant Sorrow.mp3"
"I Am a Man of Constant Sorrow|O Brother Where Art Thou","2","29858","I Am a Man of Constant Sorrow","Soggy Bottom Boys ","Various Artists","O Brother Where Art Thou","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\O Brother Where Art Thou\16 - I Am A Man Of Constant Sorrow.mp3"
"Dry Bones|We Walk This Road","2","20912","Dry Bones","Randolph, Robert & The Family Band",,"We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Randolph, Robert & The Family Band\We Walk This Road\14-Dry Bones.mp3"
"Dry Bones|We Walk This Road","2","21724","Dry Bones","Robert Randolph & The Family Band","Robert Randolph & The Family Band","We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Robert Randolph & The Family Band\We Walk This Road\14-robert_randolph_and_the_family_band-dry_bones.mp3"
"Window Shopping|I Learned the Hard Way","2","22198","Window Shopping","Sharon Jones and the Dap-Kings","Sharon Jones and the Dap-Kings","I Learned the Hard Way","P:\FANTOM HDS721010CLA332\Media\Music\Sharon Jones and the Dap-Kings\I Learned the Hard Way\07 window shopping.mp3"
"Window Shopping|I Learned the Hard Way","2","22210","Window Shopping","Sharon Jones and the Dap-Kings","Sharon Jones and the Dap-Kings","I Learned the Hard Way","P:\FANTOM HDS721010CLA332\Media\Music\Sharon Jones and the Dap-Kings\I Learned the Hard Way\????? 00.mp3"
"I Must Be High|A.M.","2","31592","I Must Be High","Wilco",,"A.M.","P:\FANTOM HDS721010CLA332\Media\Music\Wilco\A.M\01-I Must Be High.mp3"
"I Must Be High|A.M.","2","31618","I Must Be High","Wilco","Wilco","A.M.","P:\FANTOM HDS721010CLA332\Media\Music\Wilco\A.M\Wilco - A.M. - 01 - I Must Be High.mp3"
"Oh! Sweet Nuthin'|Loaded","2","27452","Oh! Sweet Nuthin'","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\1-10 Oh! Sweet Nuthin'.mp3"
"Oh! Sweet Nuthin'|Loaded","2","27484","Oh! Sweet Nuthin'","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\2-10 Oh! Sweet Nuthin' (Early Version).mp3"
"Train Round the Bend|Loaded","2","27450","Train Round the Bend","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\1-09 Train Round The Bend.mp3"
"Train Round the Bend|Loaded","2","27482","Train Round the Bend","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\2-09 Train Round The Bend (Alternate Mix).mp3"
"New Potato Caboose|30 Days of Dead","2","9464","New Potato Caboose","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\newpotatocaboose.mp3"
"New Potato Caboose|30 Days of Dead","2","25730","New Potato Caboose","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\newpotatocaboose.mp3"
"If Not for You|The Essential Bob Dylan","2","5134","If Not for You","Bob Dylan","Bob Dylan","The Essential Bob Dylan","P:\FANTOM HDS721010CLA332\Media\Music\Bob Dylan\The Essential Bob Dylan\19 If Not For You.mp3"
"If Not for You|The Essential Bob Dylan","2","5146","If Not for You","Bob Dylan","Bob Dylan","The Essential Bob Dylan","P:\FANTOM HDS721010CLA332\Media\Music\Bob Dylan\The Essential Bob Dylan (Disc 2)\11 Can You Please Crawl Out Your Window.mp3"
"Travelin' Teardrop Blues|Del and the Boys","2","7110","Travelin' Teardrop Blues","The Del McCoury Band","Del McCoury","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\Del Mccoury\Del and the Boys\12 - Travelin' Teardrop Blues.mp3"
"Travelin' Teardrop Blues|Del and the Boys","2","24970","Travelin' Teardrop Blues","The Del McCoury Band","The Del McCoury Band","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\The Del McCoury Band\Del and the Boys\The Del McCoury Band-Del and the Boys-12-Travelin' Teardrop Blues.mp3"
"Your Touch|Your Touch","2","24512","Your Touch","The Black Keys","The Black Keys","Your Touch","P:\FANTOM HDS721010CLA332\Media\Music\The Black Keys\Your Touch\01-the_black_keys-your_touch.mp3"
"Your Touch|Your Touch","2","24516","Your Touch","The Black Keys","The Black Keys","Your Touch","P:\FANTOM HDS721010CLA332\Media\Music\The Black Keys\Your Touch\03-the_black_keys-your_touch_(live_in_darwin_australia).mp3"
"Just Kissed My Baby|Rejuvenation","2","26114","Just Kissed My Baby","The Meters","The Meters","Rejuvenation","P:\FANTOM HDS721010CLA332\Media\Music\The Meters\Rejuvenation\03 Just Kissed My Baby 1.mp3"
"Just Kissed My Baby|Rejuvenation","2","26124","Just Kissed My Baby","The Meters","The Meters","Rejuvenation","P:\FANTOM HDS721010CLA332\Media\Music\The Meters\Rejuvenation\14 Just Kissed My Baby (Remastered) 1.mp3"
"Turn Your Radio On|Aereo-Plain","2","14932","Turn Your Radio On","John Hartford","John Hartford","Aereo-Plain","P:\FANTOM HDS721010CLA332\Media\Music\John Hartford\Aereo-Plain\01 turn your radio on.mp3"
"Turn Your Radio On|Aereo-Plain","2","14962","Turn Your Radio On","John Hartford","John Hartford","Aereo-Plain","P:\FANTOM HDS721010CLA332\Media\Music\John Hartford\Aereo-Plain\16 turn your radio on.mp3"
"Blue Suede Shoes|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30286","Blue Suede Shoes","Carl Perkins","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\1-95 Blue Suede Shoes.mp3"
"Blue Suede Shoes|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30976","Blue Suede Shoes","Elvis Presley","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\5-423 Blue Suede Shoes.mp3"
"Dark Star>|Dave's Picks Vol.6","2","37120","Dark Star>","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\05 - Dark Star.mp3"
"Dark Star>|Dave's Picks Vol.6","2","37130","Dark Star>","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\07 - Dark Star.mp3"
"Win, Lose or Draw|Stand Back: the Anthology","2","23240","Win, Lose or Draw","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\07 Win, Lose or Draw.mp3"
"Win, Lose or Draw|Stand Back: the Anthology","2","32532","Win, Lose or Draw","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-07 Win, Lose or Draw.m4a"
"Tweezer >|Live Phish, Volume 01","2","18498","Tweezer >","Phish","Phish","Live Phish, Volume 01","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 01\02 Tweezer 1.mp3"
"Tweezer >|Live Phish, Volume 01","2","18506","Tweezer >","Phish","Phish","Live Phish, Volume 01","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 01\04 Tweezer 1.mp3"
"Tweezer >|Live Phish, Volume 17","2","19332","Tweezer >","Phish","Phish","Live Phish, Volume 17","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 17\06 Tweezer.mp3"
"Tweezer >|Live Phish, Volume 17","2","19340","Tweezer >","Phish","Phish","Live Phish, Volume 17","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 17\08 Tweezer 1.mp3"
"Grateful Dawg|Grateful Dawg","2","12206","Grateful Dawg","Jerry Garcia & David Grisman","Jerry Garcia & David Grisman","Grateful Dawg","P:\FANTOM HDS721010CLA332\Media\Music\Jerry Garcia & David Grisman\Grateful Dawg\02 - Grateful Dawg.mp3"
"Grateful Dawg|Grateful Dawg","2","12232","Grateful Dawg","Jerry Garcia & David Grisman","Jerry Garcia & David Grisman","Grateful Dawg","P:\FANTOM HDS721010CLA332\Media\Music\Jerry Garcia & David Grisman\Grateful Dawg\15 - Grateful Dawg.mp3"
"Lengthwise|Rift","2","19540","Lengthwise","Phish","Phish","Rift","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Rift\03 Lengthwise.mp3"
"Lengthwise|Rift","2","19560","Lengthwise","Phish","Phish","Rift","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Rift\13 Lengthwise.mp3"
"Pick Along|Strictly Instrumental","2","8196","Pick Along","Flatt & Scruggs With Doc Watson","Flatt & Scruggs","Strictly Instrumental","P:\FANTOM HDS721010CLA332\Media\Music\Flatt & Scruggs\Strictly Instrumental\01-Pick Along.mp3"
"Pick Along|Strictly Instrumental","2","8318","Pick Along","Flatt & Scruggs with Doc Watson",,"Strictly Instrumental","P:\FANTOM HDS721010CLA332\Media\Music\Flatt & Scruggs with Doc Watson\Strictly Instrumental\01 - Pick Along.mp3"
"Dreams|Stand Back: the Anthology","2","23226","Dreams","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\04 Dreams.mp3"
"Dreams|Stand Back: the Anthology","2","32518","Dreams","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-04 Dreams.m4a"
"Walk Don't Walk|We Walk This Road","2","20908","Walk Don't Walk","Randolph, Robert & The Family Band",,"We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Randolph, Robert & The Family Band\We Walk This Road\12-Walk Don't Walk.mp3"
"Walk Don't Walk|We Walk This Road","2","21720","Walk Don't Walk","Robert Randolph & The Family Band","Robert Randolph & The Family Band","We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Robert Randolph & The Family Band\We Walk This Road\12-robert_randolph_and_the_family_band-walk_dont_walk.mp3"
"Lonesome Cowboy Bill|Loaded","2","27446","Lonesome Cowboy Bill","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\1-07 Lonesome Cowboy Bill.mp3"
"Lonesome Cowboy Bill|Loaded","2","27478","Lonesome Cowboy Bill","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\2-07 Lonesome Cowboy Bill (Early Version).mp3"
"The Murder Mystery|The Velvet Underground","2","27702","The Murder Mystery","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\09 - The Murder Mystery.mp3"
"The Murder Mystery|The Velvet Underground","2","27704","The Murder Mystery","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\09 The Murder Mystery.mp3"
"Who Loves the Sun|Loaded","2","27434","Who Loves the Sun","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\1-01 Who Loves The Sun.mp3"
"Who Loves the Sun|Loaded","2","27466","Who Loves the Sun","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\2-01 Who Loves The Sun (Alternate Mix).mp3"
"Count Me Out|Del and the Boys","2","7092","Count Me Out","The Del McCoury Band","Del McCoury","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\Del Mccoury\Del and the Boys\03 - Count Me Out.mp3"
"Count Me Out|Del and the Boys","2","24952","Count Me Out","The Del McCoury Band","The Del McCoury Band","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\The Del McCoury Band\Del and the Boys\The Del McCoury Band-Del and the Boys-03-Count Me Out.mp3"
"Evelina|Strictly Instrumental","2","8200","Evelina","Flatt & Scruggs With Doc Watson","Flatt & Scruggs","Strictly Instrumental","P:\FANTOM HDS721010CLA332\Media\Music\Flatt & Scruggs\Strictly Instrumental\03-Evelina.mp3"
"Evelina|Strictly Instrumental","2","8322","Evelina","Flatt & Scruggs with Doc Watson",,"Strictly Instrumental","P:\FANTOM HDS721010CLA332\Media\Music\Flatt & Scruggs with Doc Watson\Strictly Instrumental\03 - Evelina.mp3"
"Dupree's Diamond Blues|30 Days of Dead","2","9446","Dupree's Diamond Blues","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\dupreesdiamondblues.mp3"
"Dupree's Diamond Blues|30 Days of Dead","2","25712","Dupree's Diamond Blues","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\dupreesdiamondblues.mp3"
"Painted Soldiers|Wowee Zowee: Sordid Sentinels Edition","2","17900","Painted Soldiers","Pavement","Pavement","Wowee Zowee: Sordid Sentinels Edition","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Wowee Zowee Sordid Sentinels Edition\09 Painted Soldiers.mp3"
"Painted Soldiers|Wowee Zowee: Sordid Sentinels Edition","2","17944","Painted Soldiers","Pavement","Pavement","Wowee Zowee: Sordid Sentinels Edition","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Wowee Zowee Sordid Sentinels Edition\20 Painted Soldiers.mp3"
"Peace of Mind|Mountain Tracks, Volume 3","2","32294","Peace of Mind","Yonder Mountain String Band","Yonder Mountain String Band","Mountain Tracks, Volume 3","P:\FANTOM HDS721010CLA332\Media\Music\Yonder Mountain String Band\Mountain Tracks, Volume 3\211 - Peace of Mind.mp3"
"Peace of Mind|Mountain Tracks, Volume 3","2","32298","Peace of Mind","Yonder Mountain String Band","Yonder Mountain String Band","Mountain Tracks, Volume 3","P:\FANTOM HDS721010CLA332\Media\Music\Yonder Mountain String Band\Mountain Tracks, Volume 3\213 - Peace of Mind.mp3"
"China Cat->Sunflower->I Know You Rider|30 Days of Dead","2","9438","China Cat->Sunflower->I Know You Rider","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\chinacatsunfloweriknowyourider.mp3"
"China Cat->Sunflower->I Know You Rider|30 Days of Dead","2","25704","China Cat->Sunflower->I Know You Rider","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\chinacatsunfloweriknowyourider.mp3"
"Good Clean Fun|Stand Back: the Anthology","2","23260","Good Clean Fun","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\12 Good Clean Fun.mp3"
"Good Clean Fun|Stand Back: the Anthology","2","32552","Good Clean Fun","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-12 Good Clean Fun.m4a"
"The Blue Bird Train|Long Way Round","2","2374","The Blue Bird Train","Acoustic Syndicate","Acoustic Syndicate","Long Way Round","P:\FANTOM HDS721010CLA332\Media\Music\Acoustic Syndicate\Long Way Round\03-The Blue Bird Train.mp3"
"The Blue Bird Train|Long Way Round","2","2386","The Blue Bird Train","Acoustic Syndicate","Acoustic Syndicate","Long Way Round","P:\FANTOM HDS721010CLA332\Media\Music\Acoustic Syndicate\Long Way Round\09-The Blue Bird Train.mp3"
"Jim Dandy|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30794","Jim Dandy","Lavern Baker","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-343 Jim Dandy 2.mp3"
"Jim Dandy|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30796","Jim Dandy","Lavern Baker","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-343 Jim Dandy.mp3"
"Crazy Love|Stand Back: the Anthology","2","23242","Crazy Love","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\08 Crazy Love.mp3"
"Crazy Love|Stand Back: the Anthology","2","32534","Crazy Love","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-08 Crazy Love.m4a"
"Dash 7|A.M.","2","31612","Dash 7","Wilco",,"A.M.","P:\FANTOM HDS721010CLA332\Media\Music\Wilco\A.M\11-Dash 7.mp3"
"Dash 7|A.M.","2","31638","Dash 7","Wilco","Wilco","A.M.","P:\FANTOM HDS721010CLA332\Media\Music\Wilco\A.M\Wilco - A.M. - 11 - Dash 7.mp3"
"Little Martha|Stand Back: the Anthology","2","23276","Little Martha","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\16 Little Martha.mp3"
"Little Martha|Stand Back: the Anthology","2","32568","Little Martha","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-16 Little Martha.m4a"
